Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1565351921837, 44, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007160894251448984; 0.028947152020799612; 0.004050690863407586]], 0.4464850859663011, 
1565351921871, 87, ESTIMATION, -,[[0.007160894251448984; 0.028947152020799612; 0.004050690863407586]], 0.4464850859663011, 
1565351921877, 46, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011522222414826002; 0.022291634892301387; 0.006923085717014264]], 1.3015619909478335, 
1565351921889, 73, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00844896377686261; 0.027340769470199863; 0.004546949886207734]], 0.7008691567706902, 
1565351921895, 56, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004865385082502954; 0.020529177066945514; 0.0027386903641799538]], 0.333569838604039, 
1565351921902, 116, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012603814641768303; 0.051959814356308025; 0.007116030843623582]], 41.19823916307661, 
1565351921913, 75, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008949370863379182; 0.024774683198721788; 0.006453775426458828]], 0.7685930173587379, 
1565351991971, 34, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007147349236867786; 0.028923272390914592; 0.00403351477553832]], 0.45073826914408843, 
1565351991995, 39, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012636514576737857; 0.052120421237746024; 0.007115844877148365]], 294.17796933163424, 
1565351991998, 31, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00832852217277847; 0.0272547725543736; 0.004696657750450471]], 0.6834747560776507, 
1565351992047, 112, ESTIMATION, -,[[0.007147349236867786; 0.028923272390914592; 0.00403351477553832]], 0.45073826914408843, 
1565351992058, 68, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011476618510974337; 0.022368123011976947; 0.006833015287543414]], 1.3021921412134814, 
1565351992068, 78, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008960423714656112; 0.024744477156147415; 0.006442605446124956]], 0.7791240981206584, 
1565351992078, 58, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0048468125346961865; 0.020442521359595393; 0.0027200357773360523]], 0.3371094561712534, 
1565352061201, 92, ESTIMATION, -,[[0.007148385640807716; 0.028892257568417463; 0.004025091046341684]], 0.45274615119216444, 
1565352061204, 62, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008967084856735702; 0.02469811074598964; 0.0064510090307344555]], 0.7835150286713775, 
1565352061210, 50, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004844898715182655; 0.02037569523270298; 0.0027124574074729882]], 0.3384320487788303, 
1565352061211, 95, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007148385640807716; 0.028892257568417463; 0.004025091046341684]], 0.45274615119216444, 
1565352061215, 83, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008305500746231704; 0.027235573957605022; 0.00468911724134516]], 0.6806195069133375, 
1565352061216, 84, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012662150085679431; 0.052126548584277364; 0.007113955922263294]], 470.68574794183485, 
1565352061228, 71, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011434665159340208; 0.022440556888548745; 0.006752755122059581]], 1.2979940314620897, 
1565352131347, 78, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012673554496996645; 0.05196139297843233; 0.007112433550738216]], 50.030161248905266, 
1565352131351, 92, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007168230431992025; 0.028863964323282386; 0.004031223686665249]], 0.4514180008237896, 
1565352131356, 63, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008227083644584758; 0.027321754713884833; 0.004659416921992653]], 0.6597106066650446, 
1565352131376, 119, ESTIMATION, -,[[0.007168230431992025; 0.028863964323282386; 0.004031223686665249]], 0.4514180008237896, 
1565352131382, 91, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004861773971447295; 0.020357747413403772; 0.002719352517400199]], 0.33732322658894937, 
1565352131386, 57, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011397236960941682; 0.02250714008129015; 0.006678862652165771]], 1.286403116957683, 
1565352201476, 64, ESTIMATION, -,[[0.00720076386833421; 0.028816360149624427; 0.004038461401986508]], 0.44976732659776264, 
1565352201503, 66, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008152454467903275; 0.027415107705925215; 0.004620154213498538]], 0.6370014076076226, 
1565352201522, 108, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00720076386833421; 0.028816360149624427; 0.004038461401986508]], 0.44976732659776264, 
1565352201528, 113, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012692673980654087; 0.05172190095705102; 0.007105784608577507]], 30.277614577683774, 
1565352201547, 56, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011360103512265844; 0.02256931721809207; 0.0066066127092058785]], 1.270913752733212, 
1565352201552, 115, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004885459391936042; 0.020335401265063422; 0.0027268785657878717]], 0.336019501993238, 
1565352201589, 107, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008988733974446814; 0.02455094035246297; 0.0064704042771104656]], 0.7719509506508911, 
1565352271683, 73, ESTIMATION, -,[[0.0071959779013786454; 0.02875131867596159; 0.004041179082574722]], 0.44810211343019046, 
1565352271708, 86, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012671216824231037; 0.051523368201175215; 0.00710456163313093]], 24.860350700502085, 
1565352271713, 98, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0071959779013786454; 0.02875131867596159; 0.004041179082574722]], 0.44810211343019046, 
1565352271715, 53, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011298284802714385; 0.02269461812159158; 0.0064580657799482724]], 1.2629860438201104, 
1565352271716, 77, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00894685423475263; 0.02445311487095784; 0.006501541018360008]], 0.7639648611175891, 
1565352271744, 61, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0048882356247414134; 0.020291838711669553; 0.002733292575688402]], 0.33473468897755954, 
1565352341827, 52, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007172506302828813; 0.02878362745579932; 0.004019364193557471]], 0.4497633559737479, 
1565352341838, 71, ESTIMATION, -,[[0.007172506302828813; 0.02878362745579932; 0.004019364193557471]], 0.4497633559737479, 
1565352341849, 57, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008254097472421009; 0.027534561937767026; 0.004319367481351475]], 0.6651201791827176, 
1565352341853, 43, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011257279474489687; 0.022805081659683177; 0.006399846071223996]], 1.2620503134550454, 
1565352341864, 54, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012712629925073105; 0.0519451125282584; 0.007108884942517861]], 54.932261225499, 
1565352341883, 55, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004860699961042535; 0.020286247803516236; 0.0027088517418290088]], 0.33915373680518224, 
1565352341887, 89, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008914065755961051; 0.024482904401742177; 0.006514433907407922]], 0.7643157051192294, 
1565352411992, 75, ESTIMATION, -,[[0.007138770119305668; 0.028776413831408172; 0.004001952288438497]], 0.4542276481792991, 
1565352412011, 56, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008607186336143527; 0.02724405698852289; 0.004222591504561882]], 0.7477927042568236, 
1565352412026, 97, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007138770119305668; 0.028776413831408172; 0.004001952288438497]], 0.4542276481792991, 
1565352412028, 86, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012709021886557618; 0.0521776827281488; 0.007110441491037585]], 65.50397557588366, 
1565352412034, 70, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004827609082867958; 0.020248754118004735; 0.002692361946888277]], 0.34224804078989773, 
1565352412053, 60, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011197775792150144; 0.02288602181047759; 0.006339922047729747]], 1.2633095107312882, 
1565352481133, 55, ESTIMATION, -,[[0.007110631085911393; 0.028806952770925546; 0.003981065654023778]], 0.455827754501225, 
1565352481140, 60, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007110631085911393; 0.028806952770925546; 0.003981065654023778]], 0.455827754501225, 
1565352481157, 76, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012728358217083676; 0.05254957718383604; 0.007110330864050417]], 43.22534258453874, 
1565352481162, 49, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0086163330179752; 0.027225590194479395; 0.004226909370412516]], 0.758074706338209, 
1565352481197, 51, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011171041966279443; 0.022966824843718748; 0.0062789385190083]], 1.2674587923823843, 
1565352481204, 60, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0048012911114568325; 0.020260958072615003; 0.002672848398306488]], 0.34532860910391894, 
1565352481212, 68, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008859709078879436; 0.02451673386540501; 0.0065104859988911025]], 0.7740611813912947, 
1565352551293, 56, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008587638735336687; 0.027157795266453132; 0.004293010665113137]], 0.7565820487023143, 
1565352551298, 65, ESTIMATION, -,[[0.007103959310707047; 0.02879550027062406; 0.0039681318063466515]], 0.4586412393826781, 
1565352551318, 83, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007103959310707047; 0.02879550027062406; 0.0039681318063466515]], 0.4586412393826781, 
1565352551339, 67, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012751920764741983; 0.05265084060254125; 0.007105607148973429]], 61.980959447505626, 
1565352551340, 67, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008868267805071536; 0.024501240873321405; 0.006507263800904428]], 0.7808747492661563, 
1565352551345, 48, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011127896425714873; 0.023036025124989364; 0.006219509326823493]], 1.2642023122475048, 
1565352551346, 90, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0047904166090601; 0.020202782158625702; 0.002659237487862406]], 0.3476783290114005, 
1565352621445, 49, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012757164697881499; 0.05264153438630152; 0.0071072580869362845]], 59.50320063176323, 
1565352621473, 75, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004784852910696241; 0.020155146854619794; 0.002655909904773472]], 0.34814921741225197, 
1565352621489, 92, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008866236492458976; 0.024474246361877776; 0.0064996390841194724]], 0.7847841516858665, 
1565352621496, 97, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011078767186590574; 0.023088126287114506; 0.006155603955700403]], 1.2583688082125875, 
1565352621498, 99, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008561116875258755; 0.02699841406376243; 0.0044232279456875075]], 0.7540148577965511, 
1565352621503, 119, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007094693788707827; 0.028754555432100832; 0.0039620667420457]], 0.46034483043712077, 
1565352691637, 98, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012751750902104135; 0.05306296999052185; 0.00710646563941018]], 22.83954163037118, 
1565352691649, 94, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004735074570839286; 0.020125927854006277; 0.002629614368267748]], 0.3539309573808024, 
1565352691657, 125, ESTIMATION, -,[[0.007052344639152046; 0.02881742144309522; 0.003939234641559943]], 0.464930977431002, 
1565352691659, 105, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008517576608861552; 0.027087342292085457; 0.004385835168251505]], 0.7614290638653524, 
1565352691665, 132, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007052344639152046; 0.02881742144309522; 0.003939234641559943]], 0.464930977431002, 
1565352691667, 37, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01102475669123017; 0.023259114749404747; 0.00602872816599329]], 1.266242477760299, 
1565352691684, 84, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008876117074806518; 0.024506733784075436; 0.00649082188230755]], 0.8027688174146987, 
1565352761791, 76, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007059336980544616; 0.02880111618194767; 0.00393576097893205]], 0.46458258423191895, 
1565352761832, 89, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012766173475058042; 0.05301804636165155; 0.007101480674333987]], 23.330599569509335, 
1565352761865, 68, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008892868386598954; 0.024480703421270022; 0.006484070229119628]], 0.8046418813198842, 
1565352761881, 84, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01098114552738687; 0.023340069516277172; 0.005960250568596056]], 1.2561597995879963, 
1565352761889, 78, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004742222062221536; 0.020106724930837778; 0.002628942773465506]], 0.35363674576487814, 
1565352761895, 77, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008398699294127798; 0.02713239328963693; 0.004436913512683556]], 0.7351747771744077, 
1565352832033, 108, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0070674152379953245; 0.028787325754893452; 0.003934914552201799]], 0.4633278989619541, 
1565352832034, 95, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012772265332217496; 0.05293949899231261; 0.007095835334859578]], 25.531346228961066, 
1565352832046, 110, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008370564130914894; 0.02715712560909614; 0.0044256577791651945]], 0.7263194495903984, 
1565352832049, 131, ESTIMATION, -,[[0.0070674152379953245; 0.028787325754893452; 0.003934914552201799]], 0.4633278989619541, 
1565352832057, 112, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.008897095421392675; 0.02445950253890952; 0.006485648978448816]], 0.8026424113522199, 
1565352832066, 82, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.010937302734364322; 0.02341906196679169; 0.005905678889338473]], 1.2445990628495414, 
1565352832077, 122, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004752116065600526; 0.020103081383488368; 0.0026314478567693307]], 0.35269377406707064, 
1565352901180, 80, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007087976587731256; 0.028754244228425783; 0.00393495576943532]], 0.4602201685773998, 
