Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1591701192707, 27, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009527706412644794; 0.024649301902200344; 0.0064696920929527]], 0.07360944839512894, 
1591701192708, 29, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005313396136089454; 0.02055477591182957; 0.0030000439458618697]], 0.10947740464060832, 
1591701192718, 40, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012611556311331156; 0.04798271503983537; 0.00714741001947706]], 0.9348553829168806, 
1591701262757, 22, ESTIMATION, -,[[0.004548388314443008; 0.029689647500397133; 0.006961282032317469]], 0.02123590603007591, 
1591701262766, 28, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005314244803255482; 0.02060425063830929; 0.0029928245944893968]], 0.10874321522912472, 
1591701262767, 29, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004548388314443008; 0.029689647500397133; 0.006961282032317469]], 0.02123590603007591, 
1591701262768, 30, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009471033405464601; 0.024647545199746764; 0.006460140268313153]], 0.07259953302085609, 
1591701262772, 23, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012178008476574135; 0.02096184805354716; 0.007893788228039836]], 0.12254666067400073, 
1591701262776, 39, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007619491821123414; 0.02874055032601215; 0.004316951580726658]], 0.042704760495577566, 
1591701262777, 40, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012634467285140796; 0.04821847709602206; 0.007141479899274697]], 0.9379787764323229, 
1591701262827, 50, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@1a99744a (type: tools.descartes.librede.approach.UtilizationRegressionApproach), -,-,
1591701332818, 23, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012661757241046859; 0.049583335080465064; 0.007133164091536114]], 0.9530828580318726, 
1591701332822, 27, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007476731834075355; 0.028824890431815946; 0.004224013907630027]], 0.04318765988175023, 
1591701332823, 26, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005141500477608671; 0.020551346827795105; 0.0028844634637761224]], 0.11319155847637123, 
1591701332826, 32, ESTIMATION, -,[[0.00626325794289058; 0.028457656434378014; 0.006158374628751156]], 0.025246604201831717, 
1591701332832, 27, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012001803073482182; 0.021333740882377737; 0.007663224760722582]], 0.12107959638929625, 
1591701402891, 42, ESTIMATION, -,[[0.007385125061693688; 0.02769136436351777; 0.0056321947919461615]], 0.042953414912770244, 
1591701402892, 42, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00739482881821195; 0.028837535459665532; 0.004181528328824271]], 0.04371478382394463, 
1591701402901, 39, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012651384148780908; 0.05022793052340042; 0.007136514706159608]], 0.9608257226092776, 
1591701402907, 44, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.007385125061693688; 0.02769136436351777; 0.0056321947919461615]], 0.042953414912770244, 
1591701402919, 42, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00504921969413289; 0.02051444507981253; 0.0028381550464643994]], 0.11516791240738353, 
1591701402934, 37, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.011921796792379024; 0.02148160869684991; 0.007556220897111641]], 0.12051361992026799, 
1591701402936, 39, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0092760742346755; 0.02478092903072143; 0.006434164207522449]], 0.0727473115295595, 
1591701433009, 64, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@1a99744a (type: tools.descartes.librede.approach.UtilizationRegressionApproach), -,-,
1591701473004, 39, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012681073094668673; 0.05088413592789913; 0.007137212063829217]], 0.9676807270481269, 
1591701473007, 53, ESTIMATION, -,[[0.007301217151895252; 0.02773143029655545; 0.0056887610276702616]], 0.042193532462727786, 
1591701473009, 43, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004973401948904833; 0.020459223385832517; 0.0027877667462540006]], 0.1178580465211118, 
