Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1581519175755, 58, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007698743168557905; 0.028722083754214336; 0.0043667833685287405]], 0.031155703238653458, 
1581519175761, 62, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009596659837201375; 0.0246539193550562; 0.0064628706515831085]], 0.0523013835136347, 
1581519175762, 46, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012403810125684497; 0.020685105275620893; 0.008117278965452442]], 0.08865448882464526, 
1581519176845, 1157, ESTIMATION, -,[[0.0026580305056008355; 0.030391785284390953; 0.00869689626785165]], 0.03545594327004339, 
1581519245840, 33, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007647275676747306; 0.02874683388046149; 0.004343521163221773]], 0.03097935682081568, 
1581519245847, 26, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012611556311331156; 0.04798271503983537; 0.00714741001947706]], 0.6848553829168806, 
1581519245869, 32, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0036021994289352375; 0.030061884162930992; 0.007796347413864601]], 0.025519369729004406, 
1581519245878, 25, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005313396136089454; 0.02055477591182957; 0.0030000439458618697]], 0.10075805323204064, 
1581519245885, 37, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009527706412644794; 0.024649301902200344; 0.0064696920929527]], 0.05193209676809424, 
1581519245892, 43, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012285561637073405; 0.020832622019153303; 0.008000575426235043]], 0.08758080478005133, 
1581519315969, 43, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012634467285140796; 0.04821847709602206; 0.007141479899274697]], 0.6879787764323229, 
1581519315970, 58, ESTIMATION, -,[[0.004548388314443008; 0.029689647500397133; 0.006961282032317469]], 0.01629347802600851, 
1581519315983, 63, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007619491821123414; 0.02874055032601215; 0.004316951580726658]], 0.030741064569196293, 
1581519315986, 43, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009471033405464601; 0.024647545199746764; 0.006460140268313153]], 0.05125782332665678, 
1581519315990, 51, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012178008476574135; 0.02096184805354716; 0.007893788228039836]], 0.08591639757930773, 
1581519315995, 34, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004548388314443008; 0.029689647500397133; 0.006961282032317469]], 0.01629347802600851, 
1581519316006, 46, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005314244803255482; 0.02060425063830929; 0.0029928245944893968]], 0.10010876979920759, 
1581519316074, 67, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@1d6a0962 (type: tools.descartes.librede.approach.UtilizationRegressionApproach), -,-,
1581519386072, 44, ESTIMATION, -,[[0.00626325794289058; 0.028457656434378014; 0.006158374628751156]], 0.019016734246386245, 
1581519386073, 35, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007476731834075355; 0.028824890431815946; 0.004224013907630027]], 0.03113017104466837, 
1581519386094, 41, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005141500477608671; 0.020551346827795105; 0.0028844634637761224]], 0.10410229403760454, 
1581519386107, 57, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012661757241046859; 0.049583335080465064; 0.007133164091536114]], 0.7030828580318726, 
1581519386117, 65, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009354553367621041; 0.02474321823422167; 0.006445704508281921]], 0.05124422971559459, 
1581519386120, 70, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00626325794289058; 0.028457656434378014; 0.006158374628751156]], 0.019016734246386245, 
1581519386134, 82, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012001803073482182; 0.021333740882377737; 0.007663224760722582]], 0.08460619061421792, 
1581519456200, 38, ESTIMATION, -,[[0.007385125061693688; 0.02769136436351777; 0.0056321947919461615]], 0.030867036657130968, 
