Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1563888052216, 134, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012324819822577429; 0.04499353769291462; 0.006672471043849939]], 7.548726602256792, 
1563888052232, 145, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009407782324060397; 0.02572788967275067; 0.00629900481263701]], 5.40500304521001, 
1563888052240, 153, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009414004382295008; 0.025405831276499456; 0.006954476369992388]], 5.033865882234629, 
1563888052241, 154, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005240632275043193; 0.02040148492613753; 0.0028238311988965843]], 0.2519202997510799, 
1563888052244, 163, ESTIMATION, -,[[0.0035004101862065253; 0.018523662245619583; 0.001867967153331235]], 0.5581790186637646, 
1563888052277, 195, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.008255667899945831; 0.02895218247523624; 0.004480699510981218]], 11.352282409024639, 
1563888122387, 82, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012228140624149493; 0.04444081765329621; 0.006652969196670255]], 7.934170153453133, 
1563888122452, 141, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005342445260814315; 0.020776846375047058; 0.00289211010639374]], 0.2432626857287741, 
1563888122463, 159, ESTIMATION, -,[[0.0035004101862065253; 0.018523662245619583; 0.001867967153331235]], 0.560101967203379, 
1563888122468, 164, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.008341764141848848; 0.029114160184469415; 0.004550940760388764]], 4.219023663794855, 
1563888122473, 161, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009678645161908512; 0.025582401538679096; 0.006877021655929271]], 11.858897764918504, 
1563888122480, 168, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009422690816132697; 0.026137323809168; 0.006261166337472517]], 6.7734425666898845, 
1563888122494, 189, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008987128746949005; 0.029348689223560074; 0.0015762059584890943]], 24.621440081993793, 
1563888192687, 142, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012201634277109519; 0.04418693344995531; 0.00665065836823924]], 9.891874342530564, 
1563888192697, 151, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005385941149311845; 0.02092305034271797; 0.0029201815343790683]], 0.24232298354797313, 
1563888192699, 160, ESTIMATION, -,[[0.0035004101862065253; 0.018523662245619583; 0.001867967153331235]], 0.561254671512755, 
1563888192700, 155, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.009190173545126268; 0.02895536099991949; 0.0018090489715897565]], 6.616075302482076, 
1563888192717, 163, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.00978487349521712; 0.025616336102513723; 0.006891010688190691]], 13.053873068386533, 
1563888192721, 179, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.008389588072794323; 0.02915993438667493; 0.004585825775337222]], 4.125469599126236, 
1563888192724, 178, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009439527422452972; 0.026315003891302962; 0.006240678819606743]], 9.477753268462097, 
