Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1597865005827, 22, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005317097848161865; 0.020390634250943; 0.0030140113794201607]], 0.13747574638386284, 
1597865005831, 26, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009640331153297672; 0.024708674038094455; 0.0064809332780072625]], 0.14120567486816715, 
1597865005835, 15, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012636673386578293; 0.04758214382455734; 0.007195722137648274]], 1.681342565297278, 
1597865005851, 15, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007448703207321543; 0.029343784734933695; 0.0044141204114209074]], 0.07712379094340885, 
1597865005872, 34, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012640051200146236; 0.04750195860136141; 0.007143125217708463]], 1.6804980053562837, 
1597865005873, 24, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005399327157602567; 0.021273014189143968; 0.003202325592949038]], 0.12428356488436665, 
1597865005874, 28, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0018596787818669928; 0.03114377027104023; 0.008770948526647655]], 0.12199045583569106, 
1597865005878, 21, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.014007260149845527; 0.014548028743750658; 0.014117572480423118]], 0.3052087867873885, 
1597865005881, 29, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009690869761017398; 0.024635391093456433; 0.006401879631651994]], 0.14202275211710413, 
1597865074946, 17, ESTIMATION, -,[[0.007448703207321543; 0.029343784734933695; 0.0044141204114209074]], 0.07522254367054544, 
1597865074956, 18, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007740277361710118; 0.02862885381872409; 0.004402598917503479]], 0.08054028203110133, 
1597865074966, 19, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012543000653624327; 0.020494265650933475; 0.00819315113048204]], 0.24241200144902356, 
1597865074967, 19, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631424456358484; 0.024599522259732557; 0.006476935750353798]], 0.13965939597443136, 
1597865074982, 26, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005354660354278706; 0.02040944722434937; 0.0030270588153960623]], 0.13629610714123222, 
1597865074983, 15, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012635653882039244; 0.047304253364455935; 0.007171455135051065]], 1.6784641960516276, 
1597865074989, 17, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.002655264725713683; 0.030391800672205566; 0.008712180091894485]], 0.09669619276170252, 
